vol age owner nuts species area
3 8 communal DE3_4 spruce 0
3 8 communal DE7 beech 433.541021777639
3 8 communal DE7 spruce 160.02415159418
3 8 communal DE8 beech 99.9742848513613
3 8 communal DE8 spruce 0
3 8 communal DE9_5_6 beech 0
3 8 communal DE9_5_6 spruce 85.8614935765969
3 8 communal DEA beech 0
3 8 communal DEA spruce 398.361893629456
3 8 communal DEB beech 237.857288202717
3 8 communal DEB spruce 196.543465748654
3 8 communal DEC beech 0
3 8 communal DEC spruce 0
3 8 communal DED beech 0
3 8 communal DED spruce 293.241992059985
3 8 communal DEE beech 0
3 8 communal DEE spruce 0
3 8 communal DEF beech 0
3 8 communal DEF spruce 0
3 8 communal DEG beech 0
3 8 communal DEG spruce 600.583205434586
3 8 land DE1 beech 405.383835926892
3 8 land DE1 spruce 746.603586020126
3 8 land DE2 beech 760.237743925009
3 8 land DE2 spruce 1733.39833559462
3 8 land DE3_4 beech 0
3 8 land DE3_4 spruce 0
3 8 land DE7 beech 399.750473305566
3 8 land DE7 spruce 0
3 8 land DE8 beech 99.9742788924295
3 8 land DE8 spruce 61.2856434699957
3 8 land DE9_5_6 beech 196.877974300607
3 8 land DE9_5_6 spruce 1024.27114570605
3 8 land DEA beech 240.036793678828
3 8 land DEA spruce 0
3 8 land DEB beech 294.227698690515
3 8 land DEB spruce 249.043663155667
3 8 land DEC beech 0
3 8 land DEC spruce 0
3 8 land DED beech 0
3 8 land DED spruce 2022.14492566498
3 8 land DEE beech 0
3 8 land DEE spruce 0
3 8 land DEF beech 120.283593380993
3 8 land DEF spruce 199.10101010101
3 8 land DEG beech 0
3 8 land DEG spruce 2549.19474863206
3 8 national DE1 beech 100.024144587751
3 8 national DE1 spruce 0
3 8 national DE2 beech 0
3 8 national DE2 spruce 0
3 8 national DE3_4 beech 0
3 8 national DE3_4 spruce 204.079179751539
3 8 national DE7 beech 0
3 8 national DE7 spruce 0
3 8 national DE8 beech 0
3 8 national DE8 spruce 0
3 8 national DE9_5_6 beech 0
3 8 national DE9_5_6 spruce 0
3 8 national DEA beech 0
3 8 national DEA spruce 0
3 8 national DEB beech 37.0863902551831
3 8 national DEB spruce 0
3 8 national DEC beech 0
3 8 national DEC spruce 0
3 8 national DED beech 0
3 8 national DED spruce 0
3 8 national DEE beech 0
3 8 national DEE spruce 0
3 8 national DEF beech 0
3 8 national DEF spruce 36.7057039614278
3 8 national DEG beech 0
3 8 national DEG spruce 200.194405789034
3 8 private DE1 beech 134.245363978328
3 8 private DE1 spruce 720.658567940779
3 8 private DE2 beech 992.855155524444
3 8 private DE2 spruce 3226.27197183449
3 8 private DE3_4 beech 0
3 8 private DE3_4 spruce 0
3 8 private DE7 beech 399.750473305566
3 8 private DE7 spruce 0
3 8 private DE8 beech 0
3 8 private DE8 spruce 0
3 8 private DE9_5_6 beech 397.707249992114
3 8 private DE9_5_6 spruce 477.687776198198
3 8 private DEA beech 0
3 8 private DEA spruce 1195.08568088837
3 8 private DEB beech 359.971948254239
3 8 private DEB spruce 212.099494606838
3 8 private DEC beech 86.9698281386953
3 8 private DEC spruce 0
3 8 private DED beech 0
3 8 private DED spruce 640.403093967154
3 8 private DEE beech 0
3 8 private DEE spruce 0
3 8 private DEF beech 0
3 8 private DEF spruce 0
3 8 private DEG beech 45.114917569864
3 8 private DEG spruce 1760.14616446962
3 9 communal DE1 beech 976.197605825157
3 9 communal DE1 spruce 763.778123717318
3 9 communal DE2 beech 0
3 9 communal DE2 spruce 335.82703160289
3 9 communal DE3_4 beech 0
3 9 communal DE3_4 spruce 0
3 9 communal DE7 beech 399.750473305566
3 9 communal DE7 spruce 399.750473305566
3 9 communal DE8 beech 199.948569702723
3 9 communal DE8 spruce 18.5252416879472
3 9 communal DE9_5_6 beech 0
3 9 communal DE9_5_6 spruce 0
3 9 communal DEA beech 64.846406363685
3 9 communal DEA spruce 529.391209092898
3 9 communal DEB beech 237.120604454659
3 9 communal DEB spruce 748.078005479433
3 9 communal DEC beech 0
3 9 communal DEC spruce 0
3 9 communal DED beech 0
3 9 communal DED spruce 0
3 9 communal DEE beech 0
3 9 communal DEE spruce 0
3 9 communal DEF beech 0
3 9 communal DEF spruce 0
3 9 communal DEG beech 0
3 9 communal DEG spruce 0
3 9 land DE1 beech 384.570059858411
3 9 land DE1 spruce 645.417634843125
3 9 land DE2 beech 291.288120748257
3 9 land DE2 spruce 2267.91745996703
3 9 land DE3_4 beech 395.072620869474
3 9 land DE3_4 spruce 0
3 9 land DE7 beech 399.750449478581
3 9 land DE7 spruce 1334.55717138938
3 9 land DE8 beech 99.9742848513613
3 9 land DE8 spruce 54.818745578452
3 9 land DE9_5_6 beech 103.416605208685
3 9 land DE9_5_6 spruce 448.317101003022
3 9 land DEA beech 514.808506940904
3 9 land DEA spruce 955.048839721103
3 9 land DEB beech 170.708568128411
3 9 land DEB spruce 271.841724931775
3 9 land DEC beech 0
3 9 land DEC spruce 0
3 9 land DED beech 0
3 9 land DED spruce 1084.77960312135
3 9 land DEE beech 0
3 9 land DEE spruce 398.806904622586
3 9 land DEF beech 0
3 9 land DEF spruce 172.595312885865
3 9 land DEG beech 633.834601395171
3 9 land DEG spruce 581.492454266918
3 9 national DE1 beech 200.048289175503
3 9 national DE1 spruce 0
3 9 national DE2 beech 0
3 9 national DE2 spruce 59.2140361495654
3 9 national DE3_4 beech 0
3 9 national DE3_4 spruce 0
3 9 national DE7 beech 0
3 9 national DE7 spruce 0
3 9 national DE8 beech 51.3093638294811
3 9 national DE8 spruce 0
3 9 national DE9_5_6 beech 0
3 9 national DE9_5_6 spruce 77.6839934340283
3 9 national DEA beech 0
3 9 national DEA spruce 0
3 9 national DEB beech 46.3594093238062
3 9 national DEB spruce 99.577843560283
3 9 national DEC beech 0
3 9 national DEC spruce 0
3 9 national DED beech 0
3 9 national DED spruce 0
3 9 national DEE beech 0
3 9 national DEE spruce 0
3 9 national DEF beech 0
3 9 national DEF spruce 0
3 9 national DEG beech 0
3 9 national DEG spruce 0
3 9 private DE1 beech 279.964405486646
3 9 private DE1 spruce 1149.96049544915
3 9 private DE2 beech 349.944134911379
3 9 private DE2 spruce 2474.82313648508
3 9 private DE3_4 beech 258.560684405084
3 9 private DE3_4 spruce 0
3 9 private DE7 beech 0
3 9 private DE7 spruce 0
3 9 private DE8 beech 43.556209666625
3 9 private DE8 spruce 0
3 9 private DE9_5_6 beech 0
3 9 private DE9_5_6 spruce 441.288337111028
3 9 private DEA beech 174.760575395931
3 9 private DEA spruce 0
3 9 private DEB beech 164.695394973354
3 9 private DEB spruce 395.295892129742
3 9 private DEC beech 0
3 9 private DEC spruce 0
3 9 private DED beech 0
3 9 private DED spruce 21.5552151545146
3 9 private DEE beech 0
3 9 private DEE spruce 0
3 9 private DEF beech 99.5504931831601
3 9 private DEF spruce 0
3 9 private DEG beech 138.678142941773
3 9 private DEG spruce 1308.22929183243
3 10 communal DE1 beech 185.800967154182
3 10 communal DE1 spruce 174.976929941218
3 10 communal DE2 beech 88.1334793737547
3 10 communal DE2 spruce 294.82360098826
3 10 communal DE3_4 beech 0
3 10 communal DE3_4 spruce 0
3 10 communal DE7 beech 399.750425651596
3 10 communal DE7 spruce 91.394560090354
3 10 communal DE8 beech 0
3 10 communal DE8 spruce 0
3 10 communal DE9_5_6 beech 397.707226286913
3 10 communal DE9_5_6 spruce 0
3 10 communal DEA beech 398.361869885237
3 10 communal DEA spruce 0
3 10 communal DEB beech 189.520816430643
3 10 communal DEB spruce 316.896409462641
3 10 communal DEC beech 0
3 10 communal DEC spruce 0
3 10 communal DED beech 0
3 10 communal DED spruce 0
3 10 communal DEE beech 0
3 10 communal DEE spruce 0
3 10 communal DEF beech 0
3 10 communal DEF spruce 0
3 10 communal DEG beech 0
3 10 communal DEG spruce 0
3 10 land DE1 beech 198.024500129405
3 10 land DE1 spruce 269.39471798632
3 10 land DE2 beech 99.0147720865942
3 10 land DE2 spruce 24.9630427881705
3 10 land DE3_4 beech 395.072644417638
3 10 land DE3_4 spruce 0
3 10 land DE7 beech 139.368049879015
3 10 land DE7 spruce 846.871738771972
3 10 land DE8 beech 32.5541535582746
3 10 land DE8 spruce 32.2839189835474
3 10 land DE9_5_6 beech 0
3 10 land DE9_5_6 spruce 319.910360539403
3 10 land DEA beech 0
3 10 land DEA spruce 398.361893629456
3 10 land DEB beech 72.499476431317
3 10 land DEB spruce 199.155687120566
3 10 land DEC beech 0
3 10 land DEC spruce 64.4745887361811
3 10 land DED beech 0
3 10 land DED spruce 1795.01062713919
3 10 land DEE beech 0
3 10 land DEE spruce 0
3 10 land DEF beech 0
3 10 land DEF spruce 0
3 10 land DEG beech 0
3 10 land DEG spruce 1423.66186535382
3 10 national DE1 beech 0
3 10 national DE1 spruce 0
3 10 national DE2 beech 0
3 10 national DE2 spruce 0
3 10 national DE3_4 beech 0
3 10 national DE3_4 spruce 0
3 10 national DE7 beech 0
3 10 national DE7 spruce 0
3 10 national DE8 beech 66.703775335069
3 10 national DE8 spruce 0
3 10 national DE9_5_6 beech 0
3 10 national DE9_5_6 spruce 0
3 10 national DEA beech 0
3 10 national DEA spruce 0
3 10 national DEB beech 0
3 10 national DEB spruce 0
3 10 national DEC beech 0
3 10 national DEC spruce 0
3 10 national DED beech 0
3 10 national DED spruce 0
3 10 national DEE beech 0
3 10 national DEE spruce 0
3 10 national DEF beech 0
3 10 national DEF spruce 0
3 10 national DEG beech 0
3 10 national DEG spruce 0
3 10 private DE1 beech 315.821113650913
3 10 private DE1 spruce 846.557223645344
3 10 private DE2 beech 368.270513898091
3 10 private DE2 spruce 1735.49922806811
3 10 private DE3_4 beech 0
3 10 private DE3_4 spruce 0
3 10 private DE7 beech 0
3 10 private DE7 spruce 73.6434026843093
3 10 private DE8 beech 73.732144630968
3 10 private DE8 spruce 72.2459274668821
3 10 private DE9_5_6 beech 397.707273697315
3 10 private DE9_5_6 spruce 0
3 10 private DEA beech 0
3 10 private DEA spruce 1503.71026348027
3 10 private DEB beech 141.85034934667
3 10 private DEB spruce 32.729902333595
3 10 private DEC beech 0
3 10 private DEC spruce 0
3 10 private DED beech 0
3 10 private DED spruce 467.456773596378
3 10 private DEE beech 102.879601249383
3 10 private DEE spruce 295.927315258575
3 10 private DEF beech 99.5504931831601
3 10 private DEF spruce 138.321951819189
3 10 private DEG beech 0
3 10 private DEG spruce 693.549620030336
3 11 communal DE1 beech 1074.84071270422
3 11 communal DE1 spruce 512.342602976205
3 11 communal DE2 beech 220.870027055056
3 11 communal DE2 spruce 0
3 11 communal DE3_4 beech 0
3 11 communal DE3_4 spruce 0
3 11 communal DE7 beech 0
3 11 communal DE7 spruce 0
3 11 communal DE8 beech 0
3 11 communal DE8 spruce 0
3 11 communal DE9_5_6 beech 0
3 11 communal DE9_5_6 spruce 397.707249992114
3 11 communal DEA beech 0
3 11 communal DEA spruce 72.9672201837175
3 11 communal DEB beech 263.209706607782
3 11 communal DEB spruce 115.497860748484
3 11 communal DEC beech 0
3 11 communal DEC spruce 0
3 11 communal DED beech 0
3 11 communal DED spruce 0
3 11 communal DEE beech 0
3 11 communal DEE spruce 0
3 11 communal DEF beech 165.932896408168
3 11 communal DEF spruce 0
3 11 communal DEG beech 55.6568901417624
3 11 communal DEG spruce 0
3 11 land DE1 beech 383.062582098021
3 11 land DE1 spruce 540.408870830392
3 11 land DE2 beech 257.400925168327
3 11 land DE2 spruce 1384.30549974414
3 11 land DE3_4 beech 0
3 11 land DE3_4 spruce 0
3 11 land DE7 beech 597.878834555994
3 11 land DE7 spruce 0
3 11 land DE8 beech 0
3 11 land DE8 spruce 0
3 11 land DE9_5_6 beech 0
3 11 land DE9_5_6 spruce 524.948638414428
3 11 land DEA beech 0
3 11 land DEA spruce 0
3 11 land DEB beech 208.036489562894
3 11 land DEB spruce 0
3 11 land DEC beech 0
3 11 land DEC spruce 0
3 11 land DED beech 0
3 11 land DED spruce 683.507146425578
3 11 land DEE beech 0
3 11 land DEE spruce 0
3 11 land DEF beech 47.3836591263311
3 11 land DEF spruce 0
3 11 land DEG beech 118.864712486253
3 11 land DEG spruce 315.341253413923
3 11 national DE1 beech 0
3 11 national DE1 spruce 0
3 11 national DE2 beech 0
3 11 national DE2 spruce 0
3 11 national DE3_4 beech 0
3 11 national DE3_4 spruce 0
3 11 national DE7 beech 0
3 11 national DE7 spruce 0
3 11 national DE8 beech 99.9742848513613
3 11 national DE8 spruce 0
3 11 national DE9_5_6 beech 0
3 11 national DE9_5_6 spruce 0
3 11 national DEA beech 0
3 11 national DEA spruce 0
3 11 national DEB beech 0
3 11 national DEB spruce 18.3922811714688
3 11 national DEC beech 0
3 11 national DEC spruce 0
3 11 national DED beech 0
3 11 national DED spruce 0
3 11 national DEE beech 0
3 11 national DEE spruce 398.806904622586
3 11 national DEF beech 0
3 11 national DEF spruce 0
3 11 national DEG beech 0
3 11 national DEG spruce 0
3 11 private DE1 beech 432.145521524246
3 11 private DE1 spruce 265.482569005987
3 11 private DE2 beech 855.022438482061
3 11 private DE2 spruce 1386.36449790249
3 11 private DE3_4 beech 0
3 11 private DE3_4 spruce 0
3 11 private DE7 beech 0
3 11 private DE7 spruce 235.026282139097
3 11 private DE8 beech 28.4415223345526
3 11 private DE8 spruce 12.4676501545672
3 11 private DE9_5_6 beech 0
3 11 private DE9_5_6 spruce 80.3956135715875
3 11 private DEA beech 398.361869885237
3 11 private DEA spruce 0
3 11 private DEB beech 0
3 11 private DEB spruce 0
3 11 private DEC beech 0
3 11 private DEC spruce 0
3 11 private DED beech 0
3 11 private DED spruce 398.891235945737
3 11 private DEE beech 0
3 11 private DEE spruce 0
3 11 private DEF beech 43.3006397487238
3 11 private DEF spruce 0
3 11 private DEG beech 142.564563547283
3 11 private DEG spruce 674.677864991825
3 12 communal DE1 beech 379.108465787722
3 12 communal DE1 spruce 318.29004673936
3 12 communal DE2 beech 0
3 12 communal DE2 spruce 166.753483360803
3 12 communal DE3_4 beech 0
3 12 communal DE3_4 spruce 0
3 12 communal DE7 beech 0
3 12 communal DE7 spruce 0
3 12 communal DE8 beech 0
3 12 communal DE8 spruce 0
3 12 communal DE9_5_6 beech 0
3 12 communal DE9_5_6 spruce 0
3 12 communal DEA beech 183.303614857154
3 12 communal DEA spruce 0
3 12 communal DEB beech 706.728175032005
3 12 communal DEB spruce 0
3 12 communal DEC beech 0
3 12 communal DEC spruce 0
3 12 communal DED beech 0
3 12 communal DED spruce 0
3 12 communal DEE beech 0
3 12 communal DEE spruce 0
3 12 communal DEF beech 34.7876947650103
3 12 communal DEF spruce 0
3 12 communal DEG beech 0
3 12 communal DEG spruce 75.1083835085313
3 12 land DE1 beech 87.2643801163939
3 12 land DE1 spruce 189.275904404915
3 12 land DE2 beech 530.16276071882
3 12 land DE2 spruce 399.603301424587
3 12 land DE3_4 beech 0
3 12 land DE3_4 spruce 0
3 12 land DE7 beech 799.500994265102
3 12 land DE7 spruce 457.442227795963
3 12 land DE8 beech 48.8530772708862
3 12 land DE8 spruce 0
3 12 land DE9_5_6 beech 240.829147013994
3 12 land DE9_5_6 spruce 952.292721488352
3 12 land DEA beech 186.150154955042
3 12 land DEA spruce 0
3 12 land DEB beech 199.155687120566
3 12 land DEB spruce 0
3 12 land DEC beech 0
3 12 land DEC spruce 0
3 12 land DED beech 0
3 12 land DED spruce 93.006507306484
3 12 land DEE beech 0
3 12 land DEE spruce 0
3 12 land DEF beech 0
3 12 land DEF spruce 21.1109623957162
3 12 land DEG beech 200.194405789034
3 12 land DEG spruce 200.640783330395
3 12 national DE1 beech 0
3 12 national DE1 spruce 0
3 12 national DE2 beech 0
3 12 national DE2 spruce 0
3 12 national DE3_4 beech 0
3 12 national DE3_4 spruce 0
3 12 national DE7 beech 0
3 12 national DE7 spruce 0
3 12 national DE8 beech 0
3 12 national DE8 spruce 0
3 12 national DE9_5_6 beech 0
3 12 national DE9_5_6 spruce 0
3 12 national DEA beech 0
3 12 national DEA spruce 0
3 12 national DEB beech 60.5405670224463
3 12 national DEB spruce 0
3 12 national DEC beech 0
3 12 national DEC spruce 0
3 12 national DED beech 73.7963915617178
3 12 national DED spruce 0
3 12 national DEE beech 0
3 12 national DEE spruce 0
3 12 national DEF beech 0
3 12 national DEF spruce 0
3 12 national DEG beech 0
3 12 national DEG spruce 0
3 12 private DE1 beech 0
3 12 private DE1 spruce 158.181011875452
3 12 private DE2 beech 980.41104767834
3 12 private DE2 spruce 569.947622597921
3 12 private DE3_4 beech 0
3 12 private DE3_4 spruce 0
3 12 private DE7 beech 119.011798856081
3 12 private DE7 spruce 0
3 12 private DE8 beech 99.9742848513613
3 12 private DE8 spruce 0
3 12 private DE9_5_6 beech 0
3 12 private DE9_5_6 spruce 0
3 12 private DEA beech 393.508527744339
3 12 private DEA spruce 0
3 12 private DEB beech 169.38519758426
3 12 private DEB spruce 0
3 12 private DEC beech 0
3 12 private DEC spruce 0
3 12 private DED beech 0
3 12 private DED spruce 0
3 12 private DEE beech 0
3 12 private DEE spruce 0
3 12 private DEF beech 199.10101010101
3 12 private DEF spruce 30.0847786886222
3 12 private DEG beech 90.9551531517204
3 12 private DEG spruce 200.194405789034
3 13 communal DE1 beech 385.466555775241
3 13 communal DE1 spruce 170.0811726895
3 13 communal DE2 beech 0
3 13 communal DE2 spruce 0
3 13 communal DE3_4 beech 0
3 13 communal DE3_4 spruce 0
3 13 communal DE7 beech 107.746793512163
3 13 communal DE7 spruce 0
3 13 communal DE8 beech 0
3 13 communal DE8 spruce 0
3 13 communal DE9_5_6 beech 0
3 13 communal DE9_5_6 spruce 0
3 13 communal DEA beech 0
3 13 communal DEA spruce 0
3 13 communal DEB beech 27.3122892511106
3 13 communal DEB spruce 118.064932278136
3 13 communal DEC beech 0
3 13 communal DEC spruce 0
3 13 communal DED beech 0
3 13 communal DED spruce 0
3 13 communal DEE beech 0
3 13 communal DEE spruce 0
3 13 communal DEF beech 0
3 13 communal DEF spruce 0
3 13 communal DEG beech 200.194393856518
3 13 communal DEG spruce 0
3 13 land DE1 beech 292.886461917044
3 13 land DE1 spruce 137.069303088489
3 13 land DE2 beech 579.321256439933
3 13 land DE2 spruce 48.2791958655756
3 13 land DE3_4 beech 0
3 13 land DE3_4 spruce 0
3 13 land DE7 beech 1004.91674355766
3 13 land DE7 spruce 0
3 13 land DE8 beech 77.3655764413373
3 13 land DE8 spruce 0
3 13 land DE9_5_6 beech 0
3 13 land DE9_5_6 spruce 397.707273697315
3 13 land DEA beech 0
3 13 land DEA spruce 0
3 13 land DEB beech 355.73066899581
3 13 land DEB spruce 216.284556168616
3 13 land DEC beech 0
3 13 land DEC spruce 0
3 13 land DED beech 0
3 13 land DED spruce 199.445623916811
3 13 land DEE beech 0
3 13 land DEE spruce 0
3 13 land DEF beech 0
3 13 land DEF spruce 0
3 13 land DEG beech 254.718739031377
3 13 land DEG spruce 78.3967046261066
3 13 national DE1 beech 0
3 13 national DE1 spruce 0
3 13 national DE2 beech 0
3 13 national DE2 spruce 0
3 13 national DE3_4 beech 0
3 13 national DE3_4 spruce 0
3 13 national DE7 beech 0
3 13 national DE7 spruce 0
3 13 national DE8 beech 0
3 13 national DE8 spruce 0
3 13 national DE9_5_6 beech 0
3 13 national DE9_5_6 spruce 0
3 13 national DEA beech 0
3 13 national DEA spruce 0
3 13 national DEB beech 0
3 13 national DEB spruce 0
3 13 national DEC beech 0
3 13 national DEC spruce 0
3 13 national DED beech 0
3 13 national DED spruce 0
3 13 national DEE beech 0
3 13 national DEE spruce 0
3 13 national DEF beech 0
3 13 national DEF spruce 0
3 13 national DEG beech 0
3 13 national DEG spruce 0
3 13 private DE1 beech 251.246157268268
3 13 private DE1 spruce 98.9638692169308
3 13 private DE2 beech 100.863962428454
3 13 private DE2 spruce 648.342376559711
3 13 private DE3_4 beech 0
3 13 private DE3_4 spruce 0
3 13 private DE7 beech 0
3 13 private DE7 spruce 0
3 13 private DE8 beech 99.9742788924295
3 13 private DE8 spruce 0
3 13 private DE9_5_6 beech 0
3 13 private DE9_5_6 spruce 0
3 13 private DEA beech 398.361893629456
3 13 private DEA spruce 0
3 13 private DEB beech 148.600274505758
3 13 private DEB spruce 0
3 13 private DEC beech 0
3 13 private DEC spruce 0
3 13 private DED beech 0
3 13 private DED spruce 0
3 13 private DEE beech 0
3 13 private DEE spruce 0
3 13 private DEF beech 0
3 13 private DEF spruce 0
3 13 private DEG beech 0
3 13 private DEG spruce 0
3 14 communal DE1 beech 176.189177215936
3 14 communal DE1 spruce 100.024138625848
3 14 communal DE2 beech 0
3 14 communal DE2 spruce 204.599955834945
3 14 communal DE3_4 beech 0
3 14 communal DE3_4 spruce 0
3 14 communal DE7 beech 242.391584422046
3 14 communal DE7 spruce 0
3 14 communal DE8 beech 0
3 14 communal DE8 spruce 0
3 14 communal DE9_5_6 beech 0
3 14 communal DE9_5_6 spruce 0
3 14 communal DEA beech 0
3 14 communal DEA spruce 0
3 14 communal DEB beech 388.292498415221
3 14 communal DEB spruce 0
3 14 communal DEC beech 0
3 14 communal DEC spruce 0
3 14 communal DED beech 0
3 14 communal DED spruce 0
3 14 communal DEE beech 0
3 14 communal DEE spruce 0
3 14 communal DEF beech 0
3 14 communal DEF spruce 0
3 14 communal DEG beech 200.194429654067
3 14 communal DEG spruce 0
3 14 land DE1 beech 133.51397851047
3 14 land DE1 spruce 18.814442750979
3 14 land DE2 beech 288.782349485428
3 14 land DE2 spruce 411.380574032802
3 14 land DE3_4 beech 130.995496321605
3 14 land DE3_4 spruce 0
3 14 land DE7 beech 799.500994265102
3 14 land DE7 spruce 0
3 14 land DE8 beech 99.9742848513613
3 14 land DE8 spruce 0
3 14 land DE9_5_6 beech 397.782442888967
3 14 land DE9_5_6 spruce 795.414547394629
3 14 land DEA beech 0
3 14 land DEA spruce 0
3 14 land DEB beech 170.015678006108
3 14 land DEB spruce 0
3 14 land DEC beech 0
3 14 land DEC spruce 0
3 14 land DED beech 199.445623916811
3 14 land DED spruce 0
3 14 land DEE beech 0
3 14 land DEE spruce 0
3 14 land DEF beech 0
3 14 land DEF spruce 0
3 14 land DEG beech 659.016139529534
3 14 land DEG spruce 228.038266193706
3 14 national DE1 beech 0
3 14 national DE1 spruce 0
3 14 national DE2 beech 0
3 14 national DE2 spruce 0
3 14 national DE3_4 beech 0
3 14 national DE3_4 spruce 0
3 14 national DE7 beech 0
3 14 national DE7 spruce 0
3 14 national DE8 beech 0
3 14 national DE8 spruce 0
3 14 national DE9_5_6 beech 0
3 14 national DE9_5_6 spruce 0
3 14 national DEA beech 0
3 14 national DEA spruce 0
3 14 national DEB beech 0
3 14 national DEB spruce 0
3 14 national DEC beech 0
3 14 national DEC spruce 0
3 14 national DED beech 0
3 14 national DED spruce 0
3 14 national DEE beech 0
3 14 national DEE spruce 0
3 14 national DEF beech 0
3 14 national DEF spruce 0
3 14 national DEG beech 0
3 14 national DEG spruce 0
3 14 private DE1 beech 96.9538059634124
3 14 private DE1 spruce 182.764495123283
3 14 private DE2 beech 328.221451385546
3 14 private DE2 spruce 272.246217109071
3 14 private DE3_4 beech 790.145288835277
3 14 private DE3_4 spruce 0
3 14 private DE7 beech 510.16786677302
3 14 private DE7 spruce 0
3 14 private DE8 beech 43.2167799765882
3 14 private DE8 spruce 0
3 14 private DE9_5_6 beech 541.259841786125
3 14 private DE9_5_6 spruce 0
3 14 private DEA beech 0
3 14 private DEA spruce 0
3 14 private DEB beech 0
3 14 private DEB spruce 0
3 14 private DEC beech 0
3 14 private DEC spruce 0
3 14 private DED beech 0
3 14 private DED spruce 0
3 14 private DEE beech 0
3 14 private DEE spruce 0
3 14 private DEF beech 0
3 14 private DEF spruce 0
3 14 private DEG beech 400.388811578068
3 14 private DEG spruce 0
3 15 communal DE1 beech 376.973907553556
3 15 communal DE1 spruce 19.7881840718942
3 15 communal DE2 beech 0
3 15 communal DE2 spruce 0
3 15 communal DE3_4 beech 0
3 15 communal DE3_4 spruce 0
3 15 communal DE7 beech 0
3 15 communal DE7 spruce 0
3 15 communal DE8 beech 99.9742848513613
3 15 communal DE8 spruce 0
3 15 communal DE9_5_6 beech 0
3 15 communal DE9_5_6 spruce 0
3 15 communal DEA beech 0
3 15 communal DEA spruce 0
3 15 communal DEB beech 199.155687120566
3 15 communal DEB spruce 0
3 15 communal DEC beech 0
3 15 communal DEC spruce 0
3 15 communal DED beech 0
3 15 communal DED spruce 0
3 15 communal DEE beech 0
3 15 communal DEE spruce 0
3 15 communal DEF beech 0
3 15 communal DEF spruce 0
3 15 communal DEG beech 0
3 15 communal DEG spruce 0
3 15 land DE1 beech 153.094423032126
3 15 land DE1 spruce 38.7222449663705
3 15 land DE2 beech 930.858415912731
3 15 land DE2 spruce 667.55488505847
3 15 land DE3_4 beech 0
3 15 land DE3_4 spruce 0
3 15 land DE7 beech 399.750473305566
3 15 land DE7 spruce 0
3 15 land DE8 beech 0
3 15 land DE8 spruce 0
3 15 land DE9_5_6 beech 0
3 15 land DE9_5_6 spruce 0
3 15 land DEA beech 0
3 15 land DEA spruce 0
3 15 land DEB beech 184.383946100074
3 15 land DEB spruce 0
3 15 land DEC beech 0
3 15 land DEC spruce 0
3 15 land DED beech 0
3 15 land DED spruce 0
3 15 land DEE beech 0
3 15 land DEE spruce 0
3 15 land DEF beech 0
3 15 land DEF spruce 0
3 15 land DEG beech 0
3 15 land DEG spruce 0
3 15 national DE1 beech 0
3 15 national DE1 spruce 0
3 15 national DE2 beech 0
3 15 national DE2 spruce 0
3 15 national DE3_4 beech 0
3 15 national DE3_4 spruce 0
3 15 national DE7 beech 0
3 15 national DE7 spruce 0
3 15 national DE8 beech 0
3 15 national DE8 spruce 0
3 15 national DE9_5_6 beech 0
3 15 national DE9_5_6 spruce 0
3 15 national DEA beech 0
3 15 national DEA spruce 0
3 15 national DEB beech 0
3 15 national DEB spruce 0
3 15 national DEC beech 0
3 15 national DEC spruce 0
3 15 national DED beech 199.445623916811
3 15 national DED spruce 0
3 15 national DEE beech 0
3 15 national DEE spruce 0
3 15 national DEF beech 0
3 15 national DEF spruce 0
3 15 national DEG beech 0
3 15 national DEG spruce 0
3 15 private DE1 beech 89.5011253783861
3 15 private DE1 spruce 65.8170429849166
3 15 private DE2 beech 76.6512961732494
3 15 private DE2 spruce 223.214555421912
3 15 private DE3_4 beech 0
3 15 private DE3_4 spruce 0
3 15 private DE7 beech 799.500994265102
3 15 private DE7 spruce 0
3 15 private DE8 beech 0
3 15 private DE8 spruce 0
3 15 private DE9_5_6 beech 378.546085003544
3 15 private DE9_5_6 spruce 0
3 15 private DEA beech 398.361893629456
3 15 private DEA spruce 0
3 15 private DEB beech 43.2534390820573
3 15 private DEB spruce 0
3 15 private DEC beech 0
3 15 private DEC spruce 0
3 15 private DED beech 0
3 15 private DED spruce 0
3 15 private DEE beech 0
3 15 private DEE spruce 0
3 15 private DEF beech 0
3 15 private DEF spruce 0
3 15 private DEG beech 0
3 15 private DEG spruce 0
3 16 communal DE1 beech 196.789530549565
3 16 communal DE1 spruce 15.4554809206399
3 16 communal DE2 beech 0
3 16 communal DE2 spruce 0
3 16 communal DE3_4 beech 0
3 16 communal DE3_4 spruce 0
3 16 communal DE7 beech 0
3 16 communal DE7 spruce 0
3 16 communal DE8 beech 0
3 16 communal DE8 spruce 0
3 16 communal DE9_5_6 beech 0
3 16 communal DE9_5_6 spruce 0
3 16 communal DEA beech 0
3 16 communal DEA spruce 0
3 16 communal DEB beech 36.2820678056139
3 16 communal DEB spruce 0
3 16 communal DEC beech 0
3 16 communal DEC spruce 0
3 16 communal DED beech 0
3 16 communal DED spruce 0
3 16 communal DEE beech 0
3 16 communal DEE spruce 0
3 16 communal DEF beech 0
3 16 communal DEF spruce 0
3 16 communal DEG beech 0
3 16 communal DEG spruce 0
