"vol" "age" "ownership" "step0.nomgmt" "step0.thin" "step0.finalfell" "step1.nomgmt" "step1.thin" "step1.finalfell" "step2.nomgmt" "step2.thin" "step2.finalfell" "step3.nomgmt" "step3.thin" "step3.finalfell" "step4.nomgmt" "step4.thin" "step4.finalfell" "step5.nomgmt" "step5.thin" "step5.finalfell"
"88" "10" "15" "pub" 0 0 0 65.9675406854812 26.3730253302688 0 159.505361999027 63.7683155776623 0 527.689444710057 210.963861123851 0 317.847286013991 127.07150271329 0 244.599169095061 97.7877910147183 0
"16" "1" "16" "pub" 181.00545733392 64.26454266608 0 245.884604010509 87.2993657656109 0 127.682403948406 45.3326182376509 0 205.989879748981 73.1350623947644 0 304.929315803007 108.262719335638 0 270.004378237814 95.862899057689 0
"164" "2" "16" "pub" 375.06586040208 133.16413959792 0 114.335465598832 40.5938943247834 0 223.244345065138 79.2611225634637 0 180.414876388217 64.0548616158954 0 134.760157186315 47.8455180233104 0 96.0396585577153 34.0981140896321 0
"238" "3" "16" "pub" 647.58139524 229.91860476 0 259.7877441257 92.2355646752208 0 512.103879780454 181.818394408426 0 387.01421027867 137.406305838338 0 255.385038157891 90.6724190680002 0 172.576183711495 61.2717963570389 0
"312" "4" "16" "pub" 1375.55144162928 488.37855837072 0 619.574499001734 219.974979828691 0 957.104338310595 339.812254786227 0 688.678083594118 244.509655886683 0 367.224698548458 130.380197677517 0 229.34636022041 81.4275943321665 0
"386" "5" "16" "pub" 1246.16799979056 442.44200020944 0 650.621811218323 230.998080181568 0 629.211430523933 223.396495434356 0 472.879707142531 167.892165038549 0 197.541825420932 70.1356481461169 0 122.091779309977 43.3477115895405 0
"460" "6" "16" "pub" 703.43944174224 249.75055825776 0 858.146470290409 304.67805372291 0 665.488303783498 236.276309688135 0 551.30262073256 195.735594461272 0 197.66238750971 70.1784527532946 0 132.831067448064 47.1606101116011 0
"534" "7" "16" "pub" 601.61972082912 213.60027917088 0 503.76659659804 178.858308570754 0 482.949124087204 171.467231140947 0 490.319541227035 174.084038908658 0 182.881105058627 64.930476417506 0 135.858297885651 48.2354041121901 0
"608" "8" "16" "pub" 502.96595340384 178.57404659616 0 264.896559332922 94.0494087310495 0 248.572587653194 88.2537128998654 0 219.923154782168 78.0819604664428 0 151.7776987746 53.8874603137828 0 99.270622749014 35.245242133077 0
"682" "9" "16" "pub" 0 0 0 407.717627146694 144.756888722667 0 570.762321760962 202.644605965284 0 315.886446555447 112.152961138894 0 405.814238690086 144.081105845832 0 255.227112670114 90.6163488842789 0
"90" "10" "16" "pub" 169.367441832 60.132558168 0 354.390544438277 125.823533715307 0 560.926163474776 199.152356487486 0 397.994207575235 141.304666225543 0 760.175348306695 269.894188962683 0 467.881298566705 166.117519975826 0
"18" "1" "17" "pub" 0 0 0 262.493489092067 115.940650505853 0 259.263754051026 114.514110049878 0 174.986446836841 77.2896979126797 0 238.040003923827 105.139799835814 0 319.789742174245 141.24781098771 0
"166" "2" "17" "pub" 0 0 0 174.848217177697 77.2286433065033 0 59.7016592059131 26.3696034082755 0 117.068291700832 51.7078497464858 0 91.8543703080593 40.5711222863384 0 65.152886266728 28.7773538392369 0
"240" "3" "17" "pub" 648.18389785704 286.29610214296 0 638.755780812804 282.131800670436 0 249.971369448541 110.409760188519 0 459.353146664881 202.891518644705 0 347.618249007007 153.539373707826 0 225.003321561416 99.3816325046384 0
"314" "4" "17" "pub" 602.25168131298 266.00831868702 0 761.764561322772 336.463502685548 0 338.467463991054 149.497566914604 0 534.283383623817 235.987426835135 0 392.313930018091 173.280992249113 0 222.271178921191 98.1748734490971 0
"388" "5" "17" "pub" 802.70398060425 354.54601939575 0 1270.53403787969 561.181701500917 0 658.859343575667 291.01133574871 0 798.306990640214 352.603914551697 0 589.495881938013 260.374214456964 0 282.411507917028 124.738232751955 0
"462" "6" "17" "pub" 423.78053488008 187.17946511992 0 840.309898235426 371.156163015346 0 648.443471294372 286.410753036902 0 562.074701310723 248.262563495399 0 453.743658340464 200.413865855725 0 174.782080472224 77.1994314099288 0
"536" "7" "17" "pub" 494.93315905842 218.60684094158 0 642.57086809014 283.816885135582 0 618.859791346295 273.343948563386 0 528.825248268404 233.57662508213 0 477.563894045118 210.93501680828 0 182.906505369072 80.7879055880297 0
"610" "8" "17" "pub" 356.68564955379 157.54435044621 0 398.281697927556 175.916893413307 0 323.847511314357 143.040085513583 0 306.991394799179 135.594913747487 0 290.023385383825 128.100320048382 0 132.507929308622 58.5273774765388 0
"684" "9" "17" "pub" 161.65060503765 71.39939496235 0 312.215122281293 137.902179975067 0 310.309713272578 137.060580586395 0 362.861845393171 160.272312064405 0 254.399500499996 112.365619727765 0 257.679960462923 113.814564855417 0
"92" "10" "17" "pub" 313.28518460118 138.37481539882 0 152.236586373829 67.2413205981709 0 554.216500677666 244.791677812278 0 834.105835710519 368.415892971298 0 540.329061525079 238.657740034314 0 917.857548971213 405.408155712789 0
"20" "1" "18" "pub" 162.81770235629 59.59229764371 0 0 0 0 166.786491978264 61.0448994739481 0 146.466191411206 53.6075423433833 0 111.267423984818 40.7245732631849 0 140.46455657548 51.4109064475099 0
"168" "2" "18" "pub" 0 0 0 76.213174758294 27.8944987482369 0 288.436412115552 105.569531281435 0 191.750535967932 70.1818957482694 0 196.442013366124 71.8990058257107 0 205.789358964637 75.3201927914022 0
"242" "3" "18" "pub" 885.17164158135 323.97835841865 0 500.422376357474 183.157720370049 0 594.351844352404 217.536493275347 0 236.639395634875 86.6114992093568 0 421.434055353975 154.247500734859 0 317.985312465607 116.384613666344 0
"316" "4" "18" "pub" 611.87128269158 223.94871730842 0 594.042855616587 217.423401465016 0 735.987860155178 269.37616112865 0 327.050915196662 119.702680979973 0 507.176432779175 185.62974727351 0 376.749639097343 137.892724840935 0
"390" "5" "18" "pub" 1039.38762637689 380.42237362311 0 503.106937564675 184.140286566397 0 721.703984499203 264.148173279185 0 359.070146225437 131.421919847587 0 478.665447804958 175.194548409317 0 354.146589787885 129.619867389863 0
"464" "6" "18" "pub" 1358.78587078159 497.32412921841 0 786.890495014853 288.006843932225 0 1319.36849948903 482.897124731769 0 826.670057631127 302.566412709201 0 860.374969386403 314.902621268268 0 665.031800533838 243.405799408849 0
"538" "7" "18" "pub" 1123.92603862501 411.36396137499 0 388.930147931402 142.350867274997 0 643.227482639279 235.425282652463 0 537.936721681655 196.888205447006 0 465.109629957026 170.233034272297 0 394.398126738823 144.352181725979 0
"612" "8" "18" "pub" 700.83866440715 256.51133559285 0 455.440874964495 166.694209457669 0 571.169066485514 209.051451545495 0 524.687879452439 192.039046306864 0 469.513340138265 171.844819748072 0 423.682693433432 155.070516339334 0
"686" "9" "18" "pub" 473.7899238568 173.4100761432 0 342.541796980453 125.372440623204 0 430.09493930185 157.417438441939 0 434.803341133443 159.140742967884 0 482.901459174744 176.744955070983 0 379.621455370744 138.943827562973 0
"94" "10" "18" "pub" 178.77663366049 65.43336633951 0 366.616968398438 134.184103975536 0 285.062283920035 104.334579253459 0 659.700397544136 241.454472561566 0 945.203886551253 345.950535637059 0 621.146377006652 227.343459852371 0
"22" "1" "19" "pub" 0 0 0 111.250952519318 55.5565474806825 0 13.9530127053202 6.96786135585748 0 166.769345914921 83.2813461353141 0 135.183652739988 67.5080693871558 0 111.991760048811 55.9264922564742 0
"170" "2" "19" "pub" 437.36065304973 218.40934695027 0 157.125218947121 78.4652579521293 0 100.753994337857 50.3145720871705 0 243.06459133674 121.381697897171 0 148.200869769526 74.008612704682 0 167.269263441979 83.5309951603289 0
"244" "3" "19" "pub" 727.89399199711 363.49600800289 0 465.892812314676 232.657748649609 0 316.263194937954 157.935647363665 0 438.008153555589 218.732696025338 0 201.341496929939 100.54600145628 0 306.389159959477 153.004747621369 0
"318" "4" "19" "pub" 1029.15176070041 513.93823929959 0 647.389623201721 323.293702439647 0 457.027279730599 228.230475257381 0 567.75176995395 283.524117775182 0 247.057941378732 123.375898721441 0 393.287431194765 196.400042875441 0
"392" "5" "19" "pub" 1009.35691771809 504.05308228191 0 683.208078631131 341.180737783486 0 443.748295434572 221.599210492171 0 612.074783306638 305.65816283325 0 304.910384301714 152.266276011164 0 411.312669758776 205.401494094101 0
"466" "6" "19" "pub" 366.29129765229 182.91870234771 0 1198.19717349202 598.356208669498 0 633.135582830845 316.1755137615 0 993.416883237574 496.092941155867 0 586.971274874849 293.121962229662 0 657.146446267964 328.166068847892 0
"540" "7" "19" "pub" 268.32416538568 133.99583461432 0 695.408960677083 347.273619393416 0 357.002692514755 178.280154805718 0 593.64548507513 296.454932127817 0 398.857326871214 199.181539722018 0 396.933520081122 198.220828277692 0
"614" "8" "19" "pub" 533.6204134149 266.4795865851 0 904.986169604059 451.932374172155 0 400.837491522128 200.170395178594 0 601.498278502678 300.376463413922 0 508.520209653715 253.945036269309 0 455.666209033864 227.550783200141 0
"688" "9" "19" "pub" 310.55494226036 155.08505773964 0 712.265688373008 355.691539163091 0 468.392457514485 233.906022521278 0 586.455296368268 292.864292665935 0 587.447115213398 293.359587578148 0 597.587175556412 298.423335178923 0
"96" "10" "19" "pub" 367.26503318983 183.40496681017 0 378.30131611501 188.916270421135 0 466.016586562553 232.719559085595 0 441.474860914023 220.463901804695 0 748.700415607034 373.886328580031 0 1001.24795305037 500.003624094097 0
"26" "1" "20" "pub" 0 0 0 76.8871929076625 32.3174805674725 0 86.3439871918745 36.2923917841902 0 25.077193656545 10.5405294176291 0 130.756280428524 54.9599145451788 0 97.4075162940417 40.9426511218714 0
"174" "2" "20" "pub" 331.27668309132 139.24331690868 0 479.640891407046 201.604254248532 0 282.36724509337 118.685539308931 0 155.173145935729 65.2228926395325 0 362.995799043003 152.575601189327 0 222.503213499912 93.5232905058623 0
"248" "3" "20" "pub" 161.31538219392 67.80461780608 0 327.873997816137 137.813088920125 0 208.364488450181 87.5804545826901 0 143.75960933637 60.4255169868811 0 190.502118073996 80.0724836750432 0 85.7333124310134 36.0357109382543 0
"322" "4" "20" "pub" 427.51533354561 179.69466645439 0 1173.98730616033 493.454247950764 0 727.438131354671 305.759214051761 0 498.543026780103 209.54926263681 0 674.865244951187 283.661603637489 0 314.296146917785 132.106001485128 0
"396" "5" "20" "pub" 1095.91243956855 460.63756043145 0 787.930013428087 331.185363056125 0 582.243278561841 244.730430763177 0 382.357679829257 160.713851298301 0 513.017774913593 215.633336899801 0 247.50072179265 104.030326306428 0
"470" "6" "20" "pub" 1408.87639094346 592.18360905654 0 772.936238426921 324.883129694384 0 1049.12816400723 440.973038173082 0 599.351369379347 251.921360378793 0 897.107765298989 377.07531873087 0 503.642681566732 211.692766492721 0
"544" "7" "20" "pub" 1187.85629327274 499.28370672726 0 319.162103774696 134.15127665019 0 914.868862824225 384.540722297081 0 473.965302511121 199.218671852862 0 754.611679435092 317.180890131066 0 475.117250881015 199.702862621844 0
"618" "8" "20" "pub" 1173.19061846871 493.11938153129 0 389.391745134854 163.670433015323 0 807.62399420765 339.463202538495 0 395.083550308269 166.062831490666 0 618.048665370402 259.780269996951 0 470.342354840111 197.695862441737 0
"692" "9" "20" "pub" 274.12068306294 115.21931693706 0 454.694318369117 191.118627723625 0 831.965899800388 349.694673232364 0 447.917452314772 188.270152851058 0 609.887701213457 256.350026407871 0 574.732313950404 241.573397144267 0
"100" "10" "20" "pub" 725.85585401895 305.09414598105 0 548.395057010746 230.503233737858 0 795.090992279918 334.195289496879 0 739.463037719118 310.813562676836 0 784.263348004346 329.644178053813 0 1091.16818091033 458.643437857898 0
"28" "1" "21" "pub" 162.9447212068 49.8952787932 0 106.601031073083 32.6422858355971 0 237.947162547066 72.8617651766019 0 184.749730765076 56.5721875199195 0 77.2009303410636 23.639685372643 0 258.987325748603 79.3044704144277 0
"176" "2" "21" "pub" 0 0 0 130.93978974194 40.0950534998028 0 202.588530651676 62.0346037742541 0 121.380966490212 37.1680476566704 0 70.738577648838 21.660849317995 0 145.372052386234 44.5143544929282 0
"250" "3" "21" "pub" 650.508032369 199.191967631 0 274.997289611652 84.2068790625857 0 511.959333760922 156.766991281434 0 313.225758334682 95.9128127721651 0 198.350413182151 60.7368504556184 0 333.447598576989 102.104939458619 0
"324" "4" "21" "pub" 1255.1199172265 384.3300827735 0 500.630724951719 153.29805966654 0 963.106426063737 294.912675170278 0 614.348527077725 188.119570905471 0 418.806582215045 128.242701115345 0 564.260290876206 172.782059564048 0
"398" "5" "21" "pub" 503.0279013162 154.0320986838 0 790.611722745798 242.093097778288 0 838.022029175036 256.610600643297 0 628.675377952319 192.506593776309 0 409.214671613533 125.305563599767 0 562.321032426425 172.188239523194 0
"472" "6" "21" "pub" 491.0237046026 150.3562953974 0 1328.66938625721 406.851654722564 0 821.55968442646 251.569668511611 0 892.665335503868 273.342919329455 0 532.515703563382 163.06155421464 0 769.85791910486 235.73807865883 0
"546" "7" "21" "pub" 1072.4769829176 328.4030170824 0 1402.8618413709 429.570115344257 0 586.176247581343 179.49294140007 0 1051.814105517 322.075840473444 0 570.905768534736 174.816970287332 0 878.615652198659 269.040767898726 0
"620" "8" "21" "pub" 766.6608847534 234.7591152466 0 902.447685508697 276.338371266337 0 283.998471601537 86.9631296580477 0 696.475171961026 213.267558593896 0 354.534509184644 108.561959212705 0 555.999108643084 170.252404183804 0
"694" "9" "21" "pub" 909.4174256453 278.4725743547 0 777.588634500839 238.10529986794 0 379.233521695374 116.125040152133 0 752.802645038377 230.515585729087 0 398.643997905077 122.0687191791 0 579.419152621263 177.423852359515 0
"102" "10" "21" "pub" 1264.1996221387 387.1103778613 0 1163.40500425216 356.246072942087 0 972.02694942885 297.644227300272 0 1578.40737696921 483.323887634082 0 1167.05902344263 357.364969613754 0 1371.41876518998 419.941935673608 0
"30" "1" "22" "pub" 0 0 0 164.6092843158 48.2307156842 0 138.699308416191 40.6390619922913 0 288.355134756852 84.4883967410699 0 215.382606572022 63.107359369644 0 94.741958684953 27.7595063467486 0
"178" "2" "22" "pub" 333.92854110615 97.84145889385 0 22.0077101734334 6.44828520242377 0 23.7704641815726 6.9647742190739 0 39.7033689158456 11.6331342174559 0 24.0076875256097 7.03428094044423 0 14.5260531891078 4.25615082581451 0
"252" "3" "22" "pub" 857.19178853325 251.15821146675 0 624.562015789761 182.99741193769 0 346.463563776117 101.514235414343 0 622.238902650139 182.316737030409 0 382.653951447995 112.118061957654 0 242.593437105471 71.0801650132913 0
"326" "4" "22" "pub" 726.8670821808 212.9729178192 0 743.754511407497 217.920954626816 0 357.167893001073 104.650616582542 0 617.340654287111 180.881544446164 0 398.736814926388 116.830360046054 0 265.47353402609 77.7840605681023 0
"400" "5" "22" "pub" 1316.5339809486 385.7460190514 0 906.560117463055 265.623190439925 0 807.706901531915 236.65908084027 0 987.335570742071 289.290494125473 0 723.218377992141 211.903843161167 0 473.785644278931 138.819756124043 0
"474" "6" "22" "pub" 940.4167701402 275.5432298598 0 411.096899330917 120.451879447133 0 803.008979906599 235.282584227949 0 614.894257899162 180.164747400794 0 583.676527341169 171.017915294046 0 358.059440359886 104.911841016879 0
"548" "7" "22" "pub" 1202.03292596385 352.19707403615 0 770.182770617737 225.664465943905 0 1398.64245537239 409.803899514569 0 732.498776726013 214.623011005374 0 989.974368898079 290.063665117251 0 563.555238783588 165.122353864118 0
"622" "8" "22" "pub" 1125.6911553624 329.8288446376 0 1165.18733130333 341.401271067481 0 1409.95541984895 413.118611533895 0 540.678466352397 158.419432388655 0 1091.33262345452 319.761754007426 0 577.005821295853 169.063390505109 0
"696" "9" "22" "pub" 365.2123484289 107.0076515711 0 526.365894891969 154.225831962731 0 538.193542449874 157.691346735785 0 224.783730281473 65.8618997749875 0 477.970930988014 140.046050097446 0 261.272112548615 76.5530390884096 0
"104" "10" "22" "pub" 369.837247509 108.362752491 0 1813.33124988186 531.308208512344 0 1630.52229322432 477.744967230282 0 1188.00489573094 348.086844527619 0 2017.40945579231 591.103365070618 0 1389.84133544535 407.225160929635 0
"32" "1" "23" "pub" 0 0 0 22.1115712790337 10.5022483522496 0 49.5578112154994 23.5382838519752 0 42.1033711936942 19.9976770154913 0 86.8893748642289 41.2695137075636 0 64.5267334338881 30.6480155268151 0
"180" "2" "23" "pub" 300.53570625528 142.74429374472 0 282.229992050629 134.049698755677 0 182.509449122412 86.6858142792108 0 135.171178873635 64.2017373022852 0 264.09408451924 125.435756192098 0 184.427923094742 87.5970245166232 0
"254" "3" "23" "pub" 0 0 0 549.353097701453 260.924137517488 0 363.158651119166 172.48807410344 0 198.663210800333 94.3583046157724 0 353.403029864583 167.854484027313 0 219.26156469649 104.141825901303 0
"328" "4" "23" "pub" 581.25400885183 276.07599114817 0 814.899158028667 387.049533099947 0 699.114039970347 332.055518880069 0 397.362630155302 188.733807070109 0 642.467663634529 305.150406392751 0 419.752494952471 199.36823542917 0
"402" "5" "23" "pub" 748.04427481434 355.29572518566 0 778.021875772221 369.534071537953 0 573.788551030535 272.530151229646 0 476.394321272079 226.27118681271 0 592.906842728587 281.610693039629 0 433.475310165211 205.886108430484 0
"476" "6" "23" "pub" 905.11906371802 429.90093628198 0 912.744334602355 433.522681999183 0 537.400765191786 255.24718390704 0 693.390513656604 329.337037500388 0 638.463415690106 303.248524077577 0 551.185484162848 261.794459099434 0
"550" "7" "23" "pub" 951.35741231622 451.86258768378 0 1082.58284447871 514.190228777679 0 667.750240715319 317.158775229891 0 1156.79511663704 549.438547549604 0 660.030199123765 313.492016632727 0 835.07817576247 396.63388389395 0
"624" "8" "23" "pub" 179.68547696453 85.34452303547 0 662.444435045782 314.638697025269 0 530.460170184767 251.950636069881 0 790.121947224407 375.281196148284 0 372.331408504281 176.844823559086 0 584.410739041391 277.575331200193 0
"698" "9" "23" "pub" 287.03031176736 136.32968823264 0 714.465627676141 339.347003716358 0 818.070851089518 388.555980009659 0 948.666832696204 450.584653383032 0 384.463696505635 182.607249940429 0 771.426396349835 366.401441928689 0
"106" "10" "23" "pub" 251.59221086959 119.49778913041 0 525.950206633875 249.808555949325 0 1844.04843018708 875.860622612758 0 1695.8536261589 805.473103934125 0 1138.35615327665 540.680663719226 0 1989.0346703955 944.724182018489 0
"34" "1" "24" "pub" 181.424208 60.345792 0 64.2691908156227 21.3773854312093 0 75.0385825185452 24.9595285136312 0 71.9402068642516 23.9289387437596 0 56.8665661486846 18.9151051581979 0 114.178452858494 37.9783339998402 0
"182" "2" "24" "pub" 326.363968 108.556032 0 211.987622690887 70.5118744984612 0 355.712865799966 118.318138730906 0 247.752743981011 82.4081621770527 0 167.090237406962 55.5779894146823 0 319.219622950329 106.179661365141 0
"256" "3" "24" "pub" 676.988368 225.181632 0 167.932188209114 55.8580412806435 0 480.260002328025 159.745331264759 0 347.506842447322 115.58862989719 0 199.591966138756 66.3887989715264 0 347.129666072604 115.463172510291 0
"330" "4" "24" "pub" 2100.339584 698.620416 0 540.714116975727 179.853736136916 0 887.218086994627 295.108787998213 0 702.55654675904 233.686186128807 0 430.554537467274 143.212170244978 0 667.253703224815 221.943662479896 0
"404" "5" "24" "pub" 879.438784 292.521216 0 529.6670256131 176.179223871308 0 605.629173820386 201.445951206781 0 458.762634393832 152.594820821829 0 357.627938766392 118.955135282638 0 461.172460270427 153.396383373532 0
"478" "6" "24" "pub" 939.5008 312.4992 0 987.107030833303 328.334108336877 0 1023.90155283696 340.572797958562 0 666.944670652083 221.840871261674 0 762.180085800245 253.518322782171 0 728.740211553644 242.395464823813 0
"552" "7" "24" "pub" 639.625952 212.754048 0 1011.6220297439 336.488351044879 0 1172.92293468557 390.140677635285 0 731.917346897139 243.452251846383 0 1133.60303770403 377.061991219252 0 748.636180535345 249.013313781479 0
"626" "8" "24" "pub" 501.394768 166.775232 0 421.195715520181 140.099214544026 0 663.700361747963 220.761740794632 0 480.161145608964 159.712449285711 0 751.475275625053 249.957660975497 0 390.008533403513 129.725652901808 0
"700" "9" "24" "pub" 198.120608 65.899392 0 327.070994619167 108.791205033241 0 881.070020614867 293.063802166139 0 996.410740473179 331.42873243884 0 1223.40933490803 406.933595406509 0 588.348466436876 195.697997364931 0
"108" "10" "24" "pub" 441.467824 146.842176 0 392.167252978998 130.443691822439 0 877.067266653093 291.732395731093 0 2231.19139392318 742.144685398754 0 2150.10630003457 715.173950544548 0 1317.04134269395 438.077717399268 0
"36" "1" "25" "pub" 150.35690275386 60.70309724614 0 83.1895150282221 33.5858289717779 0 37.0818740214528 14.9709428936449 0 51.8420593436545 20.9300239107062 0 42.3342869797827 17.0914822819052 0 31.1930757966018 12.5934777772531 0
"184" "2" "25" "pub" 443.99668170825 179.25331829175 0 428.322515774627 172.92523889204 0 201.370685883047 81.2987239281684 0 348.488749312853 140.694215239019 0 257.228931578753 103.85018953009 0 173.271475727969 69.9543223387331 0
"258" "3" "25" "pub" 789.19920405942 318.62079594058 0 665.500337476504 268.68025985683 0 198.744741301188 80.238559968975 0 423.692038542168 171.055791566445 0 312.11785619261 126.010314323466 0 188.648131079736 76.1622887708877 0
"332" "4" "25" "pub" 1456.34473547211 587.96526452789 0 1226.73778157463 495.266805092039 0 346.691861843408 139.96876377786 0 606.536423657992 244.874953090185 0 467.415076466457 188.707949694228 0 290.425949671213 117.25271233177 0
"406" "5" "25" "pub" 599.39017738578 241.98982261422 0 1135.63232872408 458.485100609249 0 429.440792647878 173.37671713176 0 588.607105235246 237.63640840192 0 451.197418956718 182.160448230129 0 320.886990204165 129.550647922511 0
"480" "6" "25" "pub" 1889.87641717347 762.99358282653 0 1023.12726274545 413.063800783963 0 902.14801714131 364.221248322671 0 979.594610331958 395.488506371543 0 668.84437379079 270.030336626588 0 708.452442838877 286.021171919955 0
"554" "7" "25" "pub" 522.0389383968 210.7610616032 0 540.753451017138 218.316610159333 0 677.838292314797 273.661421736664 0 765.206921445001 308.93447068364 0 491.236781887297 198.325408382489 0 682.052435567585 275.362783915572 0
"628" "8" "25" "pub" 344.62548695256 139.13451304744 0 592.637042728709 239.263401796178 0 757.997543485517 306.023852259455 0 970.661057117447 391.881792349096 0 665.202425055821 268.559984656208 0 987.163049145429 398.544087251975 0
"702" "9" "25" "pub" 650.24053140156 262.51946859844 0 443.617191958057 179.100108144507 0 478.671389138645 193.252423744025 0 1028.86371015762 415.37975780842 0 1225.95577713728 494.95108901557 0 1492.00283684329 602.361392377711 0
"110" "10" "25" "pub" 530.15305344639 214.03694655361 0 396.412931258043 160.042487408624 0 388.018654689027 156.653493770506 0 903.310736325027 364.690669110053 0 2002.31986389983 808.390005313996 0 1992.05494507933 804.245783439433 0
"38" "1" "26" "pub" 0 0 0 86.6567183897414 43.4477210408419 0 64.3188450214615 32.2480159425518 0 29.6064888901775 14.8440247242445 0 47.3934350874859 23.7619977436406 0 36.2502587479173 18.1750608493421 0
"186" "2" "26" "pub" 153.95196333244 77.18803666756 0 427.28604635738 214.231571328201 0 360.758797935592 180.876311808163 0 152.996607380352 76.7090427745032 0 267.809501712177 134.273634389725 0 200.129734275039 100.34052787059 0
"260" "3" "26" "pub" 742.8844955561 372.4655044439 0 778.125377277604 390.134486453845 0 673.9124293434 337.884468511496 0 222.698966289281 111.656230967615 0 427.481156317644 214.329395054778 0 318.244962595173 159.560835148416 0
"334" "4" "26" "pub" 1351.91856906804 677.82143093196 0 915.199638333047 458.860424463996 0 849.397893078772 425.868915843162 0 256.560795421175 128.633787161681 0 450.351081811306 225.795859069772 0 342.647835199942 171.795884215918 0
"408" "5" "26" "pub" 1928.60234899576 966.95765100424 0 929.366031914088 465.963134189231 0 968.46158059763 485.564759137705 0 373.092693284869 187.0602483158 0 534.09786197793 267.784602820527 0 402.511989881299 201.8104190526 0
"482" "6" "26" "pub" 1698.773394823 851.726605177 0 1426.63990134864 715.285018995916 0 1163.57406702879 583.389752278107 0 811.942208249934 407.089481587206 0 939.061149939776 470.824047356329 0 657.382111677651 329.59654065081 0
"556" "7" "26" "pub" 711.30016527478 356.62983472522 0 669.750555426286 335.797798945442 0 460.631522544942 230.9502398203 0 477.088110450157 239.201201244596 0 535.963712654325 268.720098200439 0 357.54974123479 179.267363270398 0
"630" "8" "26" "pub" 388.84959640526 194.96040359474 0 397.682095428119 199.388819080228 0 475.320524506806 238.31497358205 0 597.077232918309 299.361036717304 0 731.876828826378 366.94650900684 0 508.33753641507 254.868957504458 0
"704" "9" "26" "pub" 834.70684419766 418.50315580234 0 452.124576149063 226.685049067804 0 508.763634705758 255.082593561925 0 612.619636056009 307.153646550439 0 954.953017523432 478.791870768326 0 914.935673226999 458.728078322748 0
"112" "10" "26" "pub" 330.01695419208 165.46304580792 0 813.636216669232 407.938819141295 0 585.689293571206 293.651381180181 0 596.970858186558 299.307702829791 0 1344.20181498457 673.952424754601 0 2417.6442680249 1212.15222183594 0
"40" "1" "27" "pub" 0 0 0 13.9152877193132 4.73848781511277 0.643233632463997 62.0761308188938 21.1384051431738 2.86946672762854 50.0168386392773 17.031928137119 2.31202641664787 21.8423755789713 7.43785055844897 1.00966295981108 37.0342957238305 12.6110622049944 1.71190887638801
"188" "2" "27" "pub" 599.69763324093 204.21136703628 27.72099972279 326.449976936442 111.164013936287 15.0901374601961 628.316663883968 213.956830494729 29.0439132988111 527.900082463078 179.76258621491 24.40216073646 208.660203454718 71.0537828259818 9.64530977196921 371.859673799441 126.62710026361 17.1891989278032
"262" "3" "27" "pub" 142.69346664468 48.59053342128 6.59599993404 460.789524493104 156.909838386722 21.2999778099942 465.935687779968 158.662229894628 21.537859007353 409.187193973852 139.338012397273 18.9146620929906 138.193151348213 47.0580685792575 6.38797303486478 255.163684003406 86.8893286217368 11.794931347816
"336" "4" "27" "pub" 1510.37443310061 514.31856759756 69.81699930183 1773.37694737235 603.877205144883 81.9742802732742 1237.41248939116 421.368506460012 57.1993440928058 1151.59814341467 392.14667210246 53.2325792947365 376.134535537534 128.082792784372 17.3868042450298 648.077640158432 220.685914878757 29.9573636568959
"410" "5" "27" "pub" 988.80197762542 336.71068949832 45.70733287626 829.611359760106 282.502482075621 38.348752770038 492.76545297421 167.798405733723 22.7780638577419 471.741066098981 160.639099865385 21.8062123938794 188.551543213592 64.2063037473731 8.71578773607686 274.215428386521 93.3769026077734 12.675597489366
"484" "6" "27" "pub" 1717.33332195761 584.79301216956 79.38366587283 2406.41938001959 819.443272771713 111.236642048976 1602.88921346177 545.822059893359 74.0934914181753 1425.29571803798 485.347233135664 65.8842390140817 825.221297098308 281.00756088893 38.1458222946031 1018.94732008235 346.975898583169 47.1008001563891
"558" "7" "27" "pub" 307.43129995263 104.68770018948 14.21099985789 869.769872616673 296.177414831757 40.2050784616174 765.71173077443 260.74313225502 35.3949949107225 608.299503591169 207.140509333871 28.1186208444639 512.513282981465 174.523013499786 23.6909065301372 591.213431418673 201.322293682811 27.3288178242358
"632" "8" "27" "pub" 508.21747769947 173.06018920212 23.49233309841 708.641504576715 241.309357194209 32.7569259290981 644.307441579868 219.402072216971 29.7830863745487 549.571835492999 187.142335720332 25.4039366755914 591.252751990452 201.335683276617 27.3306354161337 709.551116055484 241.619101627495 32.7989726842513
"706" "9" "27" "pub" 525.66836658567 179.00263365732 24.29899975701 706.164038947555 240.465720976767 32.6424051769517 566.924225027569 193.051238793787 26.2060502055014 614.238237688256 209.162790132074 28.3931385966341 740.841059440444 252.274074665488 34.2453490976664 1089.96192521248 371.158067711956 50.3834475106691
"114" "10" "27" "pub" 412.67025549197 140.52407803212 19.07566647591 718.801306200068 244.769012299249 33.2265623631499 1000.18962982436 340.588457049797 46.2337266553117 808.100646246999 275.177570371872 37.3544208762947 868.882943111673 295.875394152266 40.1640801798178 1752.40007300844 596.734078421417 81.0046250733956
