"vol" "age" "ownership" "step0.nomgmt" "step0.thin" "step0.finalfell" "step1.nomgmt" "step1.thin" "step1.finalfell" "step2.nomgmt" "step2.thin" "step2.finalfell" "step3.nomgmt" "step3.thin" "step3.finalfell" "step4.nomgmt" "step4.thin" "step4.finalfell" "step5.nomgmt" "step5.thin" "step5.finalfell"
"18" "1" "17" "pub" 0 0 0 20.8596509504776 8.59863474744241 0 35.2893188956628 14.5467421478054 0 53.9847963120449 22.2532748272915 0 41.0678387348744 16.9287274262836 0 51.5358336391925 21.2437787631449 0
"142" "2" "17" "pub" 0 0 0 269.679128856669 111.165442487611 0 252.417175674642 104.049828195114 0 293.613937545956 121.031699509729 0 214.517013343833 88.4268605085943 0 233.204090252254 96.1299303832703 0
"204" "3" "17" "pub" 395.17389183156 162.89610816844 0 309.803113888092 127.705100448146 0 289.918415089385 119.508354374163 0 324.727071282638 133.856960751406 0 232.50574764931 95.8420639666388 0 216.390654066286 89.1992009594752 0
"266" "4" "17" "pub" 128.82610808844 53.10389191156 0 251.507372024364 103.674794629155 0 176.580720379593 72.7889992785148 0 228.599844374018 94.2319969668216 0 172.806149518059 71.2330693042441 0 127.809156763613 52.68469060187 0
"328" "5" "17" "pub" 0 0 0 177.800769971395 73.2919204845586 0 67.730303777062 27.9193618769034 0 120.55295045053 49.6935826544546 0 104.44232928846 43.0525632406623 0 57.8302033612383 23.8384044514522 0
"390" "6" "17" "pub" 141.64994592432 58.39005407568 0 357.227597836931 147.254124376213 0 97.1162944252225 40.0326710053816 0 213.506059110271 88.0101312823278 0 214.486208159404 88.4141621882888 0 111.718678264963 46.051974270713 0
"452" "7" "17" "pub" 449.88940533672 185.45059466328 0 385.597999810299 158.94879389807 0 136.316444236202 56.1915113939318 0 274.766026246158 113.262331488955 0 397.059870729612 163.673534584837 0 197.139501998547 81.2636115533558 0
"514" "8" "17" "pub" 302.539189143 124.710810857 0 106.922166277173 44.0747861220403 0 235.844914914107 97.2185145955959 0 121.321361976976 50.0103324441475 0 370.486367797234 152.71957153828 0 198.409774450444 81.7872353124268 0
"576" "9" "17" "pub" 422.48562155712 174.15437844288 0 180.76484871872 74.5137544726446 0 820.655872763463 338.285627117602 0 268.562492951928 110.705149824347 0 995.745312782092 410.45990014013 0 561.580218135707 231.491082406028 0
"80" "10" "17" "pub" 0 0 0 0 0 0 72.8918908624612 30.0470389971884 0 0 0 0 21.2097561696824 8.74295292948016 0 22.8095644719147 9.40241589410409 0
"20" "1" "18" "pub" 0 0 0 0 0 0 36.9481952432327 9.92638081861095 0 40.4327630488085 10.8625333640523 0 51.8316652216263 13.924924994729 0 38.4720375898399 10.3357713000775 0
"144" "2" "18" "pub" 499.53623521956 134.20376478044 0 96.3003462852046 25.8717348411254 0 308.820596599249 82.96672750305 0 300.739148240711 80.7955921216141 0 356.374067340152 95.7422868155805 0 260.421059091721 69.9638666709676 0
"206" "3" "18" "pub" 384.01247053092 103.16752946908 0 234.013470092645 62.8692905169618 0 264.546857722888 71.0722901845996 0 236.661941895466 63.5808202555346 0 272.944526205011 73.3283802261632 0 197.969083597688 53.1857239891035 0
"268" "4" "18" "pub" 158.49047056458 42.57952943542 0 164.128176646179 44.0941370404991 0 171.68137499169 46.1233545078877 0 142.677323693385 38.3312213177765 0 168.950798088541 45.3897666826439 0 123.875998709485 33.2801190797356 0
"330" "5" "18" "pub" 710.30247048222 190.82752951778 0 119.535525496651 32.1140217978539 0 394.829142735526 106.073501108186 0 197.673296392884 53.1062587698464 0 301.538468311213 81.0103348272733 0 250.223219430593 67.2241485511215 0
"392" "6" "18" "pub" 477.5523528699 128.2976471301 0 144.257795869153 38.7558257832073 0 288.84080501829 77.5990222984123 0 88.7355050661627 23.8393894375624 0 183.584116566025 49.3211059778733 0 199.71152575348 53.6538427775567 0
"454" "7" "18" "pub" 181.46752938468 48.75247061532 0 219.500129457597 58.970184074947 0 271.170875896184 72.8518771577841 0 97.23741108299 26.1234835929467 0 179.985226932244 48.3542401054297 0 235.710540062723 63.3252197629758 0
"516" "8" "18" "pub" 321.82070583432 86.45929416568 0 647.498796600317 173.954900701795 0 346.224149180299 93.0154431289221 0 562.998254753179 151.253262577608 0 336.491598891412 90.4007281240945 0 875.582747292524 235.231186005576 0
"578" "9" "18" "pub" 0 0 0 290.394880940094 78.0165352329224 0 153.227791153435 41.1656752642651 0 439.1485352418 117.98020358095 0 178.214299068902 47.8784684403159 0 561.734974127864 150.913873752657 0
"82" "10" "18" "pub" 339.55599994932 91.22400005068 0 133.20723124754 35.7870173753083 0 56.9940934698663 15.3118460176217 0 325.677584927513 87.4954706392085 0 84.6761742357344 22.7488229450369 0 333.427519767162 89.5775426871488 0
"22" "1" "19" "pub" 0 0 0 93.1970588156594 41.0067059647806 0 17.9664825170608 7.90525232406465 0 90.1675718623577 39.6737317025358 0 91.7297836457894 40.3611048886855 0 112.151997867067 49.3468791648688 0
"146" "2" "19" "pub" 167.85416655924 73.85583344076 0 418.544280765909 184.159483922731 0 110.534469930762 48.635166871404 0 263.814504542164 116.078382241684 0 252.999977960473 111.319990535773 0 298.404477285629 131.297970280686 0
"208" "3" "19" "pub" 0 0 0 211.603174451052 93.1053969534764 0 137.950201862676 60.6980889467125 0 154.102287714259 67.8050067362947 0 136.405338808158 60.0183492013008 0 157.903915021786 69.4777227551102 0
"270" "4" "19" "pub" 169.7222221136 74.6777778864 0 181.674047518975 79.93658107578 0 109.691802500192 48.2643932011765 0 138.795047286291 61.0698209338815 0 108.946463950466 47.9364442386102 0 132.595213996448 58.3418942806367 0
"332" "5" "19" "pub" 306.32638869284 134.78361130716 0 190.34618140888 83.7523199953301 0 90.2233172041862 39.6982596529917 0 140.967745562183 62.0258081772765 0 93.409435252379 41.1001515971329 0 122.892970596158 54.0729071755677 0
"394" "6" "19" "pub" 619.2361107148 272.4638892852 0 720.30890787243 316.935920127706 0 172.034085626808 75.6949978343421 0 428.426303921947 188.507574120495 0 181.876904597785 80.0258381906432 0 305.444134945194 134.395419657382 0
"456" "7" "19" "pub" 0 0 0 213.754779262042 94.0521030722948 0 116.104047378435 51.0857809535131 0 167.738931090949 73.8051298346058 0 68.6420878771254 30.2025187291957 0 111.828822274576 49.2046819038748 0
"518" "8" "19" "pub" 160.01388878648 70.40611121352 0 210.92189529363 92.805634123583 0 353.651405855471 155.606618902332 0 278.011149335079 122.32490596365 0 262.027899809638 115.292276157726 0 223.204267945029 98.209878101518 0
"580" "9" "19" "pub" 145.8680554622 64.1819445378 0 178.173284180543 78.3962452036435 0 415.625102924391 182.875045669772 0 221.272435873617 97.359871988316 0 415.630447463695 182.877397267071 0 223.452363862397 98.3190403053884 0
"84" "10" "19" "pub" 663.20833290888 291.81166709112 0 288.594444253878 126.981555737675 0 281.267694155897 123.757785687811 0 137.113743740312 60.3300473721013 0 530.935825929891 233.611763898462 0 175.101001680077 77.0444409006068 0
"26" "1" "20" "pub" 186.50828561067 55.26171438933 0 28.4872500256098 8.44066669477025 0 122.797253003002 36.3843713485831 0 28.738376358867 8.5150744973977 0 94.8547359012685 28.1051070020202 0 93.8870533035075 27.8183862316164 0
"150" "2" "20" "pub" 348.69342837771 103.31657162229 0 157.9747498708 46.8073334088198 0 517.498432738679 153.332869332293 0 160.832064562391 47.6539451713488 0 350.675501602529 103.903852579219 0 335.358334122725 99.3654325741724 0
"212" "3" "20" "pub" 219.73371416364 65.10628583636 0 14.4021428700902 4.26730160150976 0 56.2255242489384 16.6594146327697 0 35.9128147423629 10.6408340236003 0 41.497478073373 12.2955490886622 0 35.5516295678401 10.533816193852 0
"274" "4" "20" "pub" 499.33799972259 147.95200027741 0 137.168228585047 40.6424381980569 0 250.579566105728 74.2457975451186 0 153.835949094461 45.5810220647017 0 186.460012443022 55.2474112285106 0 152.954987189629 45.3199963144872 0
"336" "5" "20" "pub" 531.19799970489 157.39200029511 0 396.082903990332 117.357897763862 0 346.472722428223 102.658584672695 0 142.285759399859 42.1587436283533 0 238.189467358684 70.5746571667012 0 145.903247816674 43.2305920507555 0
"398" "6" "20" "pub" 559.43228540349 165.75771459651 0 669.051581021441 198.237505969662 0 795.935025243595 235.832600645381 0 226.975666411868 67.2520494706799 0 496.364252272346 147.070889919641 0 220.94395154127 65.4648746898628 0
"460" "7" "20" "pub" 0 0 0 18.1044285877043 5.36427515013573 0 78.8298205410806 23.3569839207943 0 69.8684570048102 20.7017650887791 0 74.5878437726021 22.1001019122643 0 47.2974078683997 14.014046809884 0
"522" "8" "20" "pub" 504.13628543421 149.37371456579 0 122.68439283816 36.3509312996597 0 269.253780926256 79.778898246131 0 346.68283091153 102.72083903827 0 293.961652832363 87.0997491990676 0 266.201144513907 78.8744133810146 0
"584" "9" "20" "pub" 0 0 0 199.02174997108 58.9694075421669 0 190.062527208043 56.3148230133335 0 345.644373896564 102.413148070125 0 217.198032367257 64.3549727096798 0 338.554325891771 100.312393100636 0
"88" "10" "20" "pub" 376.59599979078 111.58400020922 0 736.710285147846 218.284529463248 0 379.566774457205 112.464229742152 0 494.374849360458 146.481437203574 0 250.597593558246 74.2511390125445 0 743.475059719126 220.288907118869 0
"28" "1" "21" "pub" 0 0 0 75.2111758840933 39.8176813233367 0 18.2499904170684 9.66175962599816 0 68.1121332548203 36.0593646398057 0 18.5054581129367 9.79700722960118 0 49.444651591155 26.1765802363476 0
"152" "2" "21" "pub" 138.00076926324 73.05923073676 0 420.983703433355 222.873725195575 0 142.581322206377 75.4842293520664 0 485.481320642381 257.019522518319 0 149.127811481556 78.9500177895112 0 336.216528690084 177.996985656112 0
"214" "3" "21" "pub" 269.6134616019 142.7365383981 0 60.1024725670057 31.8189560432568 0 8.99767190748731 4.76347335954948 0 21.3270429905851 11.2907874579291 0 13.3211079427507 7.05235125901545 0 15.8140684472981 8.37215387817282 0
"276" "4" "21" "pub" 495.05307703956 262.08692296044 0 514.285494711678 272.268791132876 0 156.431515904714 82.816684834437 0 243.619333897067 128.974941387249 0 139.635838526982 73.9248556405057 0 178.156417695544 94.3181034217646 0
"338" "5" "21" "pub" 128.61807695334 68.09192304666 0 160.522566760802 84.9825352861882 0 92.4958735229354 48.9684035965036 0 105.716357970861 55.967483593589 0 48.0500742635784 25.4382745928384 0 73.3327753717711 38.8232339939597 0
"400" "6" "21" "pub" 628.75807707102 332.87192292898 0 704.129538461825 372.774461285224 0 711.049995471812 376.438232640962 0 785.510592977548 415.858548940732 0 256.241508400187 135.657269060829 0 506.483080169828 268.138101084116 0
"462" "7" "21" "pub" 326.32153853832 172.75846146168 0 101.088378422268 53.5173767754112 0 80.7976014927198 42.7752007611875 0 128.380125984238 67.9659490042801 0 79.5581288652815 42.1190093706367 0 101.287394545551 53.6227382523714 0
"524" "8" "21" "pub" 0 0 0 213.64750005027 113.10749994973 0 77.1895331825997 40.8650469512458 0 158.288740159468 83.7999212039327 0 203.243263036678 107.59937447569 0 170.001379169483 90.000730087373 0
"586" "9" "21" "pub" 0 0 0 237.772555046236 125.879587880089 0 332.240925217265 175.892254407226 0 304.241846288503 161.069212631487 0 468.594408188966 248.079392402 0 307.704893555632 162.902590595191 0
"90" "10" "21" "pub" 291.82461545328 154.49538454672 0 246.235846074986 130.360153715794 0 481.695186556162 255.015098591683 0 248.178275665029 131.388498792176 0 323.245093888665 171.129755471793 0 163.852272749714 86.7453208085317 0
"30" "1" "22" "pub" 0 0 0 47.8663925667861 22.6735543968121 2.51928384622109 221.38445060981 104.866318816616 11.6518133144804 67.7421934182035 32.0884074412741 3.56537863905134 236.642392759073 112.0937651052 12.4548629098637 70.2688682811188 33.2852534301886 3.69836152799401
"154" "2" "22" "pub" 128.87896555794 61.04793111588 6.78310352289 183.931339560341 87.1253714593417 9.68059692239484 296.663811474912 140.524963473212 15.6138849812911 96.5362454012644 45.7276952366025 5.0808550754041 325.471381271949 154.170654443588 17.1300728815449 102.324934241653 48.4697057427346 5.38552291236389
"216" "3" "22" "pub" 299.58413802564 141.90827605128 15.76758638034 116.118474826146 55.0034881315111 6.11149874035683 72.586827727494 34.3832342216941 3.82035939489615 20.0514112488212 9.49803691700104 1.05533744542393 32.8245713112719 15.5484811632658 1.72760903484087 19.0537161908661 9.02544452064665 1.00282717865474
"278" "4" "22" "pub" 119.19551727902 56.46103455804 6.27344834487 324.476216936921 153.699260810727 17.0776958107207 243.32962591667 115.261401867285 12.8068225534976 73.745912771397 34.9322745062069 3.88136387154284 114.719397227026 54.3407671628329 6.03786307645856 65.1454336771376 30.8583633521491 3.42870707227185
"340" "5" "22" "pub" 478.7672415305 226.784483061 25.19827613925 337.188905305841 159.721060570553 17.7467846793915 364.348211633833 172.585995160061 19.1762218698214 162.37580888973 76.914856920768 8.54609529603092 215.555061982067 102.105029463823 11.3450033834264 105.186000605292 49.8249477058374 5.53610535416429
"402" "6" "22" "pub" 186.61931040376 88.39862080752 9.82206907356 307.525854484232 145.67014174602 16.1855714615738 341.569870797107 161.796254752738 17.9773618129743 307.521836467616 145.668238474989 16.1853599870129 343.273978462301 162.603463647599 18.067051691048 120.722684460078 57.1844295392772 6.35382556578445
"464" "7" "22" "pub" 485.3189656705 229.887931341 25.54310372925 435.105638454293 206.102671056489 22.9002970054239 380.410964360687 180.194667512102 20.0216299171094 348.533426506082 165.094781144556 18.3438647489414 418.991185798583 198.469509264438 22.0521679092196 183.483704549934 86.9133338226174 9.65703718475329
"526" "8" "22" "pub" 414.39000013086 196.29000026172 21.81000023991 238.181316425021 112.822728947707 12.5358588931474 416.713736772548 197.390717619429 21.9323021697266 329.138579639494 155.90774840893 17.3230833240042 418.535349295254 198.25358671001 22.0281765140512 405.873765455257 192.255994358646 21.3617773574578
"588" "9" "22" "pub" 0 0 0 50.6105570226664 23.9734217719728 2.66371355596844 120.595197735989 57.1240410909631 6.34711573812913 192.376973377475 91.1259348504759 10.1251039701511 142.706492399081 67.5978122578219 7.51086810125194 209.564812299875 99.267542769371 11.0297270809953
"92" "10" "22" "pub" 0 0 0 241.805994793814 114.539681860987 12.7266314409116 281.92213142227 133.542062388539 14.838007075494 507.970371565656 240.617544670676 26.7352829996273 305.306052368895 144.618656532422 16.0687397700447 421.346080776568 199.584985834092 22.1761097514904
"32" "1" "23" "pub" 127.3681817454 60.65151514545 12.13030310915 19.4243417075895 9.24968653178412 1.84993731856641 50.1662376513599 23.8886846071475 4.77773695296256 148.519551292289 70.7235958868123 14.1447192707176 46.3140032768331 22.0542872850794 4.41085748612755 160.0158038247 76.1980018572076 15.2396004720229
"156" "2" "23" "pub" 0 0 0 76.8640595918741 36.6019331562428 7.32038667956312 100.849382890367 48.023515684719 9.60470320033485 218.741651854473 104.162691408378 20.8325384191704 68.8061237557337 32.76482085151 6.55296421355155 232.353350360531 110.644452604795 22.1288906670096
"218" "3" "23" "pub" 0 0 0 228.166536071368 108.650731513777 21.7301464461744 187.217388131597 89.1511372475508 17.8302275671897 200.214092324915 95.3400440091913 19.0680089276871 62.4790500516768 29.7519286100625 5.95038576128504 172.409518933938 82.0997709596271 16.4199543002971
"280" "4" "23" "pub" 135.44363628624 64.49696969052 12.89939402324 333.456191302455 158.788662599836 31.7577327295683 393.976637709541 187.607922807273 37.521584809097 324.443468098135 154.496889643375 30.8993781326108 113.36984429774 53.9856401672315 10.7971281047073 165.71360640488 78.9112411823821 15.7822483406392
"342" "5" "23" "pub" 109.9636363008 52.3636363584 10.4727273408 120.307910124166 57.2894810385155 11.4578962833252 102.424646285806 48.7736411114722 9.75472828667565 111.606401897013 53.1459056902986 10.6291812082123 65.3426766763897 31.1155603367591 6.22311210842436 80.2154447846977 38.1978308678636 7.63956622399386
"404" "6" "23" "pub" 845.00818133532 402.38484844461 80.47697022007 439.403367331102 209.239698827738 41.8479400417439 449.99017962142 214.28103801598 42.856207886047 472.236787844758 224.874660984468 44.9749324937282 356.252375266057 169.643988301907 33.9287978843115 418.990281291227 199.51918166131 39.9038365956273
"466" "7" "23" "pub" 205.58999988252 97.89999999021 19.58000012727 153.012747672422 72.8632132116937 14.5726427385182 151.449966646099 72.1190317702366 14.4238064492445 156.546390529934 74.5459002874925 14.9091801558991 139.390611347832 66.3764816254973 13.2752964127164 164.744889454389 78.4499473962166 15.6899895827973
"528" "8" "23" "pub" 290.72909074296 138.44242422858 27.68848502846 478.852291515319 228.024900829078 45.6049804668085 362.358221714818 172.551534231259 34.5103070740198 444.920148983118 211.866737710889 42.3733478218418 390.526943434929 185.965211247159 37.193042494906 468.912435321494 223.291635972644 44.6583274892738
"590" "9" "23" "pub" 343.43272707648 163.53939392304 32.70787900048 131.851363602657 62.7863636499123 12.5572728128605 188.508477699104 89.7659418037963 17.9531884792503 312.490276493615 148.804893638539 29.7609789241302 409.262493134495 194.886901584492 38.9773805741491 337.522009621338 160.724766562122 32.144953524581
"94" "10" "23" "pub" 127.29818174544 60.61818181212 12.12363644244 0 0 0 153.876542053588 73.2745438695858 14.6549088706396 179.404992620746 85.4309489072963 17.0861898942281 323.253872629792 153.930415610563 30.7860833253008 194.285669578276 92.5169855570801 18.5033972335385
"34" "1" "24" "pub" 0 0 0 122.62154144238 49.0486165393479 16.3495389091225 42.5712791682161 17.0285116542313 5.67617057316907 79.6163725663616 31.846549002129 10.6155163747358 210.916851238643 84.366740430776 28.1222469180606 65.9563770043567 26.3825507815161 8.79418362754972
"158" "2" "24" "pub" 0 0 0 0 0 0 60.4939536173751 24.1975814283986 8.06586050705199 61.9566913451905 24.7826765190761 8.26089220469213 102.417944296541 40.9671776872082 13.655725948083 32.1384953345301 12.8553981239562 4.28513272441176
"220" "3" "24" "pub" 150.27391303346 60.1095651673 20.03652179924 21.0316205498544 8.41264821349207 2.80421608191352 186.674996653921 74.6699986043214 24.8899996301855 184.182336208413 73.6729344268824 24.5576449030985 218.084568843707 87.2338274706035 29.0779426016666 70.1161117077292 28.0464446615894 9.3488149230336
"282" "4" "24" "pub" 684.10434778048 273.6417389024 91.21391331712 143.514624440367 57.4058497321357 19.1352833173972 381.015177154973 152.406070745144 50.8020237764559 410.975826683763 164.390330547473 54.7967770592119 361.920563957988 144.768225472206 48.2560753423837 132.207228085069 52.882891193484 17.6276304654006
"344" "5" "24" "pub" 474.96521735964 189.9860867982 63.32869584216 83.5350790290087 33.4140315859861 11.1380105713577 53.7305884124892 21.4922353485183 7.1640784769684 51.6367963501096 20.6547185242086 6.88490620112833 54.8610428574536 21.9444171261574 7.31480573675922 38.313043200429 15.3252172684223 5.10840577572297
"406" "6" "24" "pub" 278.73260867707 111.49304338535 37.16434793758 373.593260729983 149.437304177425 49.8124349167559 228.009145303813 91.2036580516022 30.4012194670721 223.011590531657 89.2046361442726 29.7348788287412 235.902609628335 94.3610437789904 31.4536813802359 170.064632670423 68.0258530160162 22.675284425594
"468" "7" "24" "pub" 151.6304347725 60.6521738625 20.217391365 604.136580687533 241.654632089745 80.5515443386958 391.520927377151 156.608370830794 52.202790477042 378.057469247843 151.222987583199 50.4076627209625 405.412639946589 162.165055854309 54.0550188253139 326.5963022461 130.638520798284 43.546173766355
"530" "8" "24" "pub" 268.40217389515 107.36086947575 35.7869566291 289.941719234029 115.976687604696 38.6588960164245 336.196967814471 134.478787022688 44.82626251273 282.570814252802 113.028325614466 37.6761086825803 352.461906298289 140.984762411227 46.9949209838896 335.169272787969 134.067709012403 44.6892365087762
"592" "9" "24" "pub" 395.15869562583 158.06347812915 52.68782624502 250.260553229425 100.104221215023 33.368073866252 184.292050336032 73.7168200778966 24.5722734534926 203.309462720222 81.3237850257407 27.1079284458273 284.641715034797 113.856685926629 37.9522287876931 336.366516747335 134.546606595782 44.8488690371812
"96" "10" "24" "pub" 461.4782608388 184.591304194 61.5304349672 214.776284457251 85.9105137170357 28.6368380154531 42.9950098675654 17.198003933841 5.73266799992223 185.718295316706 74.2873180697286 24.7624394514989 246.760177366941 98.7040708711035 32.9013570831563 394.467604540433 157.787041695203 52.5956807666845
"36" "1" "25" "pub" 0 0 0 0 0 0 104.809149119722 49.6939930638327 17.1670157981728 51.1605009707896 24.2571340549717 8.37973722508459 83.1815230716187 39.4395152071913 13.6245598087567 205.289943467467 97.3357489534972 33.6250769356627
"160" "2" "25" "pub" 0 0 0 12.2328237926512 5.8000457575388 2.00365217224333 1.71204770719576 0.811746756851856 0.280421607116402 27.5070499353041 13.0421357312048 4.50546507405655 27.6018185876941 13.0870691439278 4.52098752573576 38.5957991799558 18.2997323501875 6.32172572557148
"222" "3" "25" "pub" 364.32547380984 172.74052619016 59.674 127.990312093758 60.6850617035317 20.9639304219211 22.5793513214407 10.705726908171 3.69834202551241 137.821265832408 65.3462897642736 22.5741728440757 140.328751612495 66.5351838828677 22.9848817217069 165.804070265512 78.6139987485036 27.1575632237795
"284" "4" "25" "pub" 617.99305284468 293.01394715532 101.223 475.48012448718 225.443162230672 77.8803651908724 93.5446441957341 44.3530640107713 15.3219675785006 271.655569573769 128.802209573612 44.4953087941534 285.800755638996 135.508978821486 46.8121927178314 273.534511504028 129.693087212004 44.8030665240035
"346" "5" "25" "pub" 417.78926330196 198.08973669804 68.431 392.486185859867 186.092587923703 64.2865304203967 114.325725647822 54.2061629645599 18.7257654013758 142.539632865358 67.5834465447396 23.3470088233442 148.402423116037 70.3632177813051 24.307293433038 139.295874507076 66.0454576696165 22.815703575188
"408" "6" "25" "pub" 913.67094768348 433.20605231652 149.653 354.35000462511 168.010777874885 58.0400869444439 388.954448788221 184.41805741739 63.7080562450679 242.936183250444 115.185259176289 39.7912713807482 236.322980557329 112.049688937226 38.7080743882839 251.193439147239 119.10033739902 41.1437529495844
"470" "7" "25" "pub" 758.24926341936 359.51473658064 124.196 154.860442409997 73.4252096846415 25.3650724549598 399.736988905288 189.530468674312 65.4741619532889 285.898981605278 135.555551477863 46.8282814536823 268.344734670596 127.232417164308 43.9530168705449 296.848235136858 140.747007888133 48.6216936694434
"532" "8" "25" "pub" 296.67915799704 140.66684200296 48.594 191.35910358272 90.7306093600519 31.3433014380858 240.579564609908 114.067896891026 39.4052735001038 221.521596846294 105.031791495552 36.2837098157607 199.927182171943 94.7930604109315 32.7466936203194 244.95097290125 116.140547371768 40.1212800303354
"594" "9" "25" "pub" 115.01705267124 54.53394732876 18.839 222.131611902707 105.32102277199 36.3836260749663 163.66708545345 77.6007731921469 26.8075398495108 141.110255434488 66.905724487726 23.1128866580238 145.360271613646 68.9208183636146 23.8090099974734 191.894139018439 90.9842899543016 31.4309365525267
"98" "10" "25" "pub" 352.18821064776 166.98578935224 57.686 517.713043564667 245.467391082151 84.7978260718687 267.954095746261 127.047200433141 43.8890329088225 108.259572010179 51.3299694325539 17.7321712714147 226.372666592941 107.331867666065 37.078281584334 306.682042305515 145.409588868273 50.2324034637542
"38" "1" "26" "pub" 146.64 73.32 24.44 0 0 0 3.48002745452328 1.74001372726164 0.58000457575388 93.188933364244 46.594466682122 15.5314888940407 53.0758624541797 26.5379312270899 8.84597707569662 81.4248644536427 40.7124322268213 13.5708107422738
"162" "2" "26" "pub" 0 0 0 103.644315714096 51.822157857048 17.274052619016 43.7507312977097 21.8753656488549 7.29178854961829 7.45066476922006 3.72533238461003 1.24177746153668 55.7120038197466 27.8560019098733 9.28533396995777 56.4822014823371 28.2411007411685 9.41370024705618
"224" "3" "26" "pub" 120.09 60.045 20.015 295.802739434322 147.901369717161 49.300456572387 159.045063445993 79.5225317229967 26.5075105743322 30.1195868994954 15.0597934497477 5.0199311499159 119.980563932709 59.9902819663545 19.9967606554515 124.126978695291 62.0634893476457 20.6878297825486
"286" "4" "26" "pub" 383.076 191.538 63.846 518.30063348103 259.150316740515 86.383438913505 393.252416102833 196.626208051416 65.5420693504721 86.0259916965544 43.0129958482772 14.3376652827591 214.459301028993 107.229650514496 35.7432168381655 224.545703038395 112.272851519198 37.4242838397325
"348" "5" "26" "pub" 246.09 123.045 41.015 274.188829137811 137.094414568906 45.6981381896352 191.225503788702 95.6127518943509 31.870917298117 84.3628628351047 42.1814314175524 14.0604771391841 90.9316040430105 45.4658020215052 15.1552673405017 93.036847471666 46.518423735833 15.5061412452777
"410" "6" "26" "pub" 384.858 192.429 64.143 815.632587328301 407.81629366415 135.938764554717 372.888992668411 186.444496334206 62.1481654447352 338.941728888489 169.470864444245 56.4902881480816 244.177655026316 122.088827513158 40.6962758377193 239.184919427829 119.592459713915 39.8641532379715
"472" "7" "26" "pub" 193.842 96.921 32.307 578.246934804859 289.12346740243 96.3744891341432 173.967821499168 86.983910749584 28.994636916528 300.66674237918 150.33337118959 50.1111237298633 216.43342526196 108.21671263098 36.07223754366 203.440685773677 101.720342886839 33.9067809622795
"534" "8" "26" "pub" 185.592 92.796 30.932 268.421831100227 134.210915550113 44.7369718500378 103.443871378018 51.7219356890091 17.2406452296697 171.040223261424 85.5201116307119 28.506703876904 137.087483744302 68.5437418721511 22.8479139573837 127.4802708999 63.7401354499501 21.24671181665
"596" "9" "26" "pub" 240.102 120.051 40.017 200.346323700132 100.173161850066 33.391053950022 203.645907307348 101.822953653674 33.9409845512247 186.788294893913 93.3941474469567 31.1313824823189 158.658328330365 79.3291641651827 26.4430547217276 158.885421132958 79.4427105664788 26.4809035221596
"100" "10" "26" "pub" 358.776 179.388 59.796 338.214205299222 169.107102649611 56.369034216537 521.047377481986 260.523688740993 86.8412295803311 291.593886096723 145.796943048361 48.5989810161205 151.553844396276 75.7769221981382 25.2589740660461 249.535062631634 124.767531315817 41.5891771052724
"40" "1" "27" "pub" 151.566 75.783 25.261 98.982 49.491 16.497 23.3199710356716 11.6599855178358 3.8866618392786 12.1929330737879 6.09646653689395 2.03215551229798 64.5789295939392 32.2894647969696 10.7631549323232 48.3614080160143 24.1807040080071 8.06023466933572
"164" "2" "27" "pub" 276.816 138.408 46.136 48.4341428571429 24.2170714285714 8.07235714285714 72.456499932309 36.2282499661545 12.0760833220515 35.7631500870633 17.8815750435317 5.96052501451056 27.3147134066667 13.6573567033333 4.55245223444445 45.8724856836689 22.9362428418344 7.64541428061148
"226" "3" "27" "pub" 698.268 349.134 116.378 129.656657142857 64.8283285714286 21.6094428571429 280.477804666195 140.238902333098 46.7463007776992 166.75006377405 83.375031887025 27.791677295675 33.3142753510808 16.6571376755404 5.55237922518013 119.192930183185 59.5964650915926 19.8654883638642
"288" "4" "27" "pub" 495.018 247.509 82.503 381.5796 190.7898 63.5966 531.97529287367 265.987646436835 88.6625488122784 382.236918672663 191.118459336331 63.7061531121104 95.2075995554072 47.6037997777036 15.8679332592345 212.7576154421 106.37880772105 35.4596025736834
"350" "5" "27" "pub" 234.948 117.474 39.158 230.222475 115.1112375 38.3704125 358.05268947103 179.026344735515 59.6754482451716 198.276750064527 99.1383750322633 33.0461250107544 133.262706821658 66.6313534108292 22.2104511369431 111.835726566988 55.9178632834942 18.6392877611647
"412" "6" "27" "pub" 413.802 206.901 68.967 225.600525 112.8002625 37.6000875 493.052806102439 246.52640305122 82.1754676837399 212.274411376416 106.137205688208 35.379068562736 214.747569577183 107.373784788591 35.7912615961971 156.934279429631 78.4671397148155 26.1557132382718
"474" "7" "27" "pub" 268.416 134.208 44.736 170.062714285714 85.0313571428571 28.3437857142857 404.154658180282 202.077329090141 67.3591096967136 150.009089674845 75.0045448374223 25.0015149458074 197.160211046731 98.5801055233654 32.8600351744551 143.758716508802 71.879358254401 23.9597860848003
"536" "8" "27" "pub" 365.91 182.955 60.985 208.307365714286 104.153682857143 34.7178942857143 376.965460440953 188.482730220477 62.8275767401589 151.27540233307 75.637701166535 25.2125670555117 227.603294829837 113.801647414918 37.9338824716395 175.616450550538 87.8082252752692 29.2694084250897
